RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,debt_to_income,total_late_payments,high_utilization,actual,predicted,probability,result_type
0.712657469,36,0,0.217106984,3822.0,8,0,0,0,0,829.782892848,0,0,0,0,0.40985948975761066,Hit (Good Payer)
0.157733986,42,0,0.481780071,3100.0,10,0,1,0,2,1493.5182201,0,0,0,0,0.26979783994126266,Hit (Good Payer)
0.529105966,64,0,0.841408024,5283.0,16,0,1,0,2,4445.158590792,0,0,0,0,0.34220580351097757,Hit (Good Payer)
0.011150379,68,0,0.228885242,7920.0,14,0,1,0,0,1812.77111664,0,0,0,0,0.09136852659244095,Hit (Good Payer)
0.960914073,40,0,0.467029973,5504.0,7,0,1,0,0,2570.532971392,0,1,1,1,0.5406357885103816,Hit (Defaulter)
0.418869825,40,0,349.0,5400.0,4,0,0,0,3,1884600.0,0,0,0,0,0.28224916316749654,Hit (Good Payer)
0.61787948,49,0,0.363529871,2560.0,6,0,0,0,0,930.63646976,0,0,1,0,0.3978760838929285,Miss (Hidden Default)
0.9999999,63,1,0.114844018,2916.0,2,0,0,0,0,334.885156488,1,1,0,1,0.7713203859178718,False Alarm
0.562713811,59,0,0.644733783,4300.0,15,0,1,0,0,2772.3552668999996,0,0,0,0,0.3947236953043667,Hit (Good Payer)
0.200581252,59,0,0.114801677,3100.0,4,0,0,0,0,355.8851987,0,0,0,0,0.16877417274561082,Hit (Good Payer)
0.032589428,30,0,0.011494253,2000.0,5,0,0,0,0,22.988505999999997,0,0,0,0,0.1447458870498563,Hit (Good Payer)
0.05824315,89,0,0.011669659,6683.0,5,0,0,0,0,77.988331097,0,0,0,0,0.0851441017023847,Hit (Good Payer)
0.22960445,66,0,0.591832026,4333.0,18,0,1,0,2,2564.408168658,0,0,0,0,0.23473610859745317,Hit (Good Payer)
0.736370114,61,0,0.998512458,2688.0,10,0,1,0,0,2684.001487104,0,0,0,0,0.44104017235438,Hit (Good Payer)
0.917632947,50,0,0.454143414,9496.0,15,0,2,0,0,4312.545859344,0,1,0,1,0.5424607845239944,False Alarm
0.706525278,54,2,0.836832633,5000.0,19,0,3,0,1,4184.163165,2,0,1,1,0.8089855004171658,Hit (Defaulter)
0.839859553,48,0,0.329844413,3534.0,9,0,2,0,1,1165.670155542,0,1,0,1,0.5092028918625466,False Alarm
0.9999999,61,0,0.0,860.0,0,0,0,0,0,0.0,0,1,0,0,0.49673537795886086,Hit (Good Payer)
0.189991593,42,0,1976.0,5400.0,4,0,1,0,0,10670400.0,0,0,0,0,0.09928163231945508,Hit (Good Payer)
0.353796976,40,1,0.404633844,4833.0,11,0,2,0,0,1955.595368052,1,0,1,1,0.5002332136364365,Hit (Defaulter)
0.0,53,1,0.112429087,11633.0,8,0,1,0,2,1307.887569071,1,0,0,0,0.297733710577458,Hit (Good Payer)
0.0,74,0,0.000374953,2666.0,3,0,0,0,0,0.999624698,0,0,0,0,0.06795803914653141,Hit (Good Payer)
0.520317041,51,0,0.317558831,7733.0,8,0,1,0,1,2455.682440123,0,0,0,0,0.30819682381025876,Hit (Good Payer)
0.010023571,72,0,0.594911937,2554.0,9,0,2,0,0,1519.405087098,0,0,0,0,0.17564347748169407,Hit (Good Payer)
0.737142316,39,0,0.312968703,10000.0,11,0,1,0,1,3129.68703,0,0,0,0,0.37032513542194,Hit (Good Payer)
0.311218666,45,0,0.471505699,5000.0,6,0,1,0,3,2357.528495,0,0,0,0,0.28122287097310766,Hit (Good Payer)
0.152538266,48,0,0.361194931,3313.0,5,0,1,0,2,1196.638806403,0,0,0,0,0.20217352259448504,Hit (Good Payer)
0.002856957,49,0,0.157984421,4107.0,7,0,1,0,0,648.842017047,0,0,0,0,0.13374694069790707,Hit (Good Payer)
0.006331223,61,0,0.246785226,3654.0,3,0,2,0,0,901.753215804,0,0,0,0,0.10992541912865264,Hit (Good Payer)
0.553170439,47,0,0.67578377,7750.0,7,0,2,0,2,5237.3242175000005,0,0,0,0,0.4707109983838718,Hit (Good Payer)
0.12971548,52,0,0.410469848,5405.0,6,0,2,0,1,2218.5895284400003,0,0,0,0,0.1657032867482048,Hit (Good Payer)
0.649106487,61,0,0.923433875,1723.0,6,0,2,0,0,1591.076566625,0,0,0,0,0.34635820834113923,Hit (Good Payer)
0.42506812,46,0,0.182115594,2750.0,2,0,0,0,0,500.8178835,0,0,0,0,0.36446125198739404,Hit (Good Payer)
0.061387722,63,0,0.190956584,5550.0,7,0,2,0,1,1059.8090412,0,0,0,0,0.07767621923692186,Hit (Good Payer)
0.30793977,56,0,0.409504663,17906.0,26,0,2,0,3,7332.590495678,0,0,0,0,0.27989009364393536,Hit (Good Payer)
0.067451428,44,0,0.074990626,10667.0,7,0,0,0,3,799.925007542,0,0,0,0,0.13920894603187567,Hit (Good Payer)
1.006788817,40,1,0.463539248,6458.0,7,0,1,1,1,2993.536463584,2,1,1,1,0.8801727301794302,Hit (Defaulter)
0.019769483,51,0,0.089419606,3600.0,6,0,0,0,1,321.9105816,0,0,0,0,0.15444770450161363,Hit (Good Payer)
0.007689924,43,1,0.388558692,1345.0,5,0,1,0,0,522.6114407399999,1,0,0,0,0.40909311411765503,Hit (Good Payer)
0.368893763,50,0,1678.0,5400.0,11,0,1,0,1,9061200.0,0,0,0,0,0.21231914465461071,Hit (Good Payer)
0.05342563,34,1,0.722447036,4200.0,12,0,1,0,0,3034.2775512000003,1,0,0,0,0.39506113545521304,Hit (Good Payer)
0.01476463,58,0,0.092787628,15001.0,12,0,1,0,0,1391.907207628,0,0,0,0,0.0891457175324648,Hit (Good Payer)
0.105132294,50,0,0.031743746,125000.0,7,0,1,0,0,3967.96825,0,0,0,0,0.12909465577054086,Hit (Good Payer)
0.023301239,68,0,0.071238869,6400.0,15,0,0,0,1,455.9287616,0,0,0,0,0.13333845154272037,Hit (Good Payer)
0.005432985,45,0,0.164950744,13500.0,12,0,1,0,3,2226.835044,0,0,0,0,0.13410982859917608,Hit (Good Payer)
0.736605769,60,0,0.536737791,11200.0,24,0,3,0,1,6011.4632592,0,0,0,0,0.4106790547845273,Hit (Good Payer)
0.145897811,67,0,680.0,5400.0,9,0,0,0,0,3672000.0,0,0,0,0,0.09114289902638893,Hit (Good Payer)
0.002894845,88,0,0.001999429,3500.0,11,0,0,0,0,6.9980015,0,0,0,0,0.10975779385034272,Hit (Good Payer)
0.9999999,45,0,0.0,5400.0,1,0,0,0,0,0.0,0,1,0,1,0.6049471989142251,False Alarm
0.0,77,0,0.310878362,4200.0,5,0,2,0,1,1305.6891204,0,0,0,0,0.08884277005935683,Hit (Good Payer)
0.780468451,55,0,0.22891302,9116.0,15,0,0,0,0,2086.77109032,0,1,0,0,0.46136568059528643,Hit (Good Payer)
0.879374602,30,0,1594.0,0.0,4,0,1,0,2,0.0,0,1,0,0,0.40555220231029687,Hit (Good Payer)
0.016634903,65,0,0.006400488,3280.0,8,0,0,0,0,20.99360064,0,0,0,0,0.1010717495527817,Hit (Good Payer)
0.0,76,0,0.0,7168.0,5,0,0,0,0,0.0,0,0,0,0,0.06370021548044118,Hit (Good Payer)
0.026918923,37,0,1.017535764,4333.0,15,0,2,0,0,4408.982465412,0,0,0,0,0.3394340923079829,Hit (Good Payer)
0.442227473,30,0,0.185730283,6250.0,8,0,0,0,0,1160.81426875,0,0,0,0,0.28533159288702736,Hit (Good Payer)
0.229283906,56,0,0.363674235,4800.0,11,0,1,0,1,1745.636328,0,0,0,0,0.23225965425876693,Hit (Good Payer)
0.0,58,0,1305.0,5400.0,4,0,1,0,0,7047000.0,0,0,0,0,0.06064111642796461,Hit (Good Payer)
0.487456477,29,0,0.203949013,4000.0,6,0,0,0,1,815.796052,0,0,0,0,0.34369135322739247,Hit (Good Payer)
0.02710348,32,0,0.147950683,3000.0,6,0,0,0,1,443.852049,0,0,0,0,0.18130580282431302,Hit (Good Payer)
0.010955721,75,0,0.310353731,3872.0,10,0,1,0,1,1201.689646432,0,0,0,0,0.10286362411511821,Hit (Good Payer)
0.46403912,51,0,0.562397373,15833.0,10,0,2,0,1,8904.437606709,0,0,0,0,0.41663993751270345,Hit (Good Payer)
0.55822144,33,2,0.454279444,4100.0,7,0,1,1,1,1862.5457204,3,0,0,1,0.819799975448938,False Alarm
0.900817512,33,0,0.390731649,8350.0,8,0,1,0,1,3262.6092691500003,0,1,1,0,0.48986584808149536,Miss (Hidden Default)
0.845627259,44,1,0.068235666,6330.0,4,0,0,0,1,431.93176578,1,1,0,1,0.7132100802491557,False Alarm
0.080116357,34,0,0.466048541,3666.0,5,0,1,0,0,1708.5339513059998,0,0,0,0,0.17155020607903546,Hit (Good Payer)
0.1983706,40,0,0.728574729,4328.0,13,0,1,0,1,3153.271427112,0,0,0,0,0.3244022744997014,Hit (Good Payer)
0.02229777,79,0,104.0,5400.0,5,0,0,0,0,561600.0,0,0,0,0,0.05116047405887872,Hit (Good Payer)
0.984541605,72,0,0.35715238,7500.0,7,0,1,0,0,2678.6428499999997,0,1,0,0,0.2931587833150607,Hit (Good Payer)
0.057890046,69,0,0.560562572,3483.0,11,0,2,0,0,1952.439438276,0,0,0,0,0.16271724223582124,Hit (Good Payer)
0.9999999,42,0,0.28051047,8070.0,5,0,1,1,0,2263.7194929,1,1,0,1,0.7789344066108234,False Alarm
0.169152571,61,0,2149.0,5400.0,8,0,1,0,0,11604600.0,0,0,0,0,0.0770150273173165,Hit (Good Payer)
0.9999999,72,0,0.0,5400.0,1,0,0,0,0,0.0,0,1,0,0,0.28747758279407115,Hit (Good Payer)
0.9999999,87,0,0.011423132,2100.0,5,0,0,0,0,23.9885772,0,1,0,0,0.24025404178957133,Hit (Good Payer)
0.0,53,0,0.064768529,4600.0,4,0,1,0,3,297.9352334,0,0,0,0,0.146975249026356,Hit (Good Payer)
0.116176494,69,0,0.217978974,4660.0,13,0,1,0,0,1015.78201884,0,0,0,0,0.11133723137643996,Hit (Good Payer)
0.340757201,40,0,0.316080461,8500.0,13,0,1,0,0,2686.6839185,0,0,0,0,0.256494067784358,Hit (Good Payer)
0.107535816,55,0,0.702977487,6884.0,24,0,4,0,2,4839.297020508,0,0,0,0,0.3210251595896262,Hit (Good Payer)
0.9999999,47,3,0.16874893,5842.0,3,1,0,3,2,985.83124906,7,1,1,1,0.9567088952861416,Hit (Defaulter)
0.996000667,32,0,0.462341702,4500.0,8,0,1,0,0,2080.537659,0,1,0,1,0.544295533906365,False Alarm
0.023574411,72,0,0.004799451,5833.0,3,0,0,0,0,27.995197682999997,0,0,0,0,0.05433965283915065,Hit (Good Payer)
0.0,51,0,0.349907919,3800.0,11,0,1,0,0,1329.6500922,0,0,0,0,0.19853152213197411,Hit (Good Payer)
0.070285817,48,0,0.55877712,10139.0,8,0,4,0,4,5665.44121968,0,0,0,0,0.24132541496191084,Hit (Good Payer)
0.054482992,56,0,0.322556201,7917.0,10,0,1,0,0,2553.677443317,0,0,1,0,0.10521673475900804,Miss (Hidden Default)
0.343946505,30,0,413.0,5400.0,6,0,0,0,0,2230200.0,0,0,0,0,0.2184338297142589,Hit (Good Payer)
0.038960636,43,0,387.0,5400.0,5,0,0,0,0,2089800.0,0,0,0,0,0.09758202352394924,Hit (Good Payer)
0.992895457,41,1,0.271577508,5850.0,9,0,0,0,1,1588.7284218000002,1,1,0,1,0.7247382404442885,False Alarm
0.0,78,0,0.125070893,33500.0,4,0,1,0,0,4189.8749155,0,0,0,0,0.07602408028612445,Hit (Good Payer)
0.69030969,49,0,0.305932015,4500.0,6,0,1,0,2,1376.6940675,0,0,0,0,0.37916179849047127,Hit (Good Payer)
0.002474099,73,0,587.0,5400.0,11,0,0,0,0,3169800.0,0,0,0,0,0.06995359315230089,Hit (Good Payer)
0.9999999,58,0,0.334016898,12190.0,7,0,2,0,2,4071.66598662,0,1,0,0,0.30722919545394056,Hit (Good Payer)
0.9999999,58,0,0.120584756,11833.0,4,0,1,0,1,1426.879417748,0,1,0,0,0.34179567644951325,Hit (Good Payer)
0.084319686,48,0,0.311939268,10142.0,7,0,2,0,1,3163.688056056,0,0,0,0,0.11274220300538984,Hit (Good Payer)
0.298795541,47,1,0.50539928,7500.0,10,0,2,0,1,3790.4946,1,0,0,0,0.4735397667015873,Hit (Good Payer)
0.349659153,54,0,0.197951697,13083.0,6,0,1,0,1,2589.802051851,0,0,0,0,0.16228399311918768,Hit (Good Payer)
0.177444454,56,0,0.076274818,7000.0,10,0,0,0,1,533.923726,0,0,0,0,0.20581050632343445,Hit (Good Payer)
0.045462675,58,0,0.322599078,24500.0,14,0,2,0,5,7903.677411,0,0,0,0,0.14752324009679776,Hit (Good Payer)
0.046422582,60,0,0.097213748,4916.0,3,0,0,0,0,477.902785168,0,0,0,0,0.10870864200870184,Hit (Good Payer)
0.156422985,64,0,0.191568297,11859.0,6,0,3,0,0,2271.808434123,0,0,0,0,0.07866820655250041,Hit (Good Payer)
0.007808328,65,0,2460.0,5400.0,10,0,1,0,0,13284000.0,0,0,0,0,0.07655340484469662,Hit (Good Payer)
0.01503254,67,0,1787.0,5400.0,5,0,1,0,0,9649800.0,0,0,0,0,0.051434019546019026,Hit (Good Payer)
0.314480345,42,0,0.312349565,5400.0,5,0,2,0,5,1686.687651,0,0,0,0,0.1932626883836099,Hit (Good Payer)
0.9999999,44,0,32.0,5400.0,2,0,0,0,0,172800.0,0,1,0,1,0.6549099848126103,False Alarm
0.600382136,69,0,0.079415294,27500.0,8,0,1,0,0,2183.920585,0,0,0,0,0.2102199333654612,Hit (Good Payer)
0.257896293,52,0,0.485813614,8916.0,5,0,2,0,2,4331.514182424,0,0,0,0,0.18699415517267245,Hit (Good Payer)
0.9999999,46,0,0.0,4300.0,0,0,0,0,0,0.0,0,1,0,1,0.6628823418941601,False Alarm
0.125788659,57,0,0.3160977,7000.0,14,0,1,0,0,2212.6839,0,0,0,0,0.16095901099635168,Hit (Good Payer)
0.783262769,46,0,0.034372852,16000.0,6,0,0,0,3,549.965632,0,1,0,0,0.47519393921656744,Hit (Good Payer)
0.921026325,25,0,0.342610365,2083.0,6,0,0,0,0,713.6573902949999,0,1,0,1,0.5776606795402405,False Alarm
0.024113955,49,0,0.403183024,6785.0,10,0,1,0,2,2735.59681784,0,0,0,0,0.17070778912502083,Hit (Good Payer)
0.0,65,1,0.369950989,11833.0,8,1,1,0,1,4377.630052837,2,0,1,1,0.6250030511519056,Hit (Defaulter)
0.00039999,76,0,1312.0,5400.0,12,0,1,0,0,7084800.0,0,0,0,0,0.06918432014011106,Hit (Good Payer)
0.0,78,0,0.487051295,10000.0,18,0,2,0,0,4870.51295,0,0,0,0,0.19075740165882238,Hit (Good Payer)
0.303561611,70,0,0.128337843,8500.0,13,0,1,0,0,1090.8716655,0,0,0,0,0.14783381629809988,Hit (Good Payer)
0.0,35,0,2492.0,5400.0,4,0,1,0,0,13456800.0,0,0,0,0,0.09179788043700166,Hit (Good Payer)
0.557846744,47,0,0.317812232,19800.0,13,0,1,0,5,6292.6821936,0,0,0,0,0.2681422771337051,Hit (Good Payer)
0.01045323,51,0,0.457923679,6000.0,8,0,1,0,1,2747.542074,0,0,0,0,0.16435242749201695,Hit (Good Payer)
0.071677133,48,1,0.442889278,4000.0,6,0,1,0,3,1771.557112,1,0,0,0,0.4393082723829255,Hit (Good Payer)
0.9999999,21,0,0.0,1500.0,1,0,0,0,0,0.0,0,1,0,0,0.49613116445236044,Hit (Good Payer)
0.0,51,0,849.0,5400.0,6,0,1,0,2,4584600.0,0,0,0,0,0.12382378852756572,Hit (Good Payer)
0.036115439,68,0,0.268013265,9950.0,9,0,3,0,0,2666.73198675,0,0,0,0,0.1010958687041137,Hit (Good Payer)
0.051140879,32,0,0.136183417,5800.0,14,0,0,0,0,789.8638186000001,0,0,0,0,0.16765635095740294,Hit (Good Payer)
0.502590674,35,0,0.045513824,7667.0,5,0,0,0,1,348.954488608,0,0,0,0,0.3111474695193962,Hit (Good Payer)
0.020390558,79,0,0.225861336,2350.0,5,0,0,0,0,530.7741396,0,0,0,0,0.11687458836385047,Hit (Good Payer)
0.013491174,70,0,0.064945878,1200.0,9,0,0,0,0,77.9350536,0,0,0,0,0.1180840594839784,Hit (Good Payer)
0.0,37,0,0.449179424,7250.0,6,0,2,0,0,3256.550824,0,0,0,0,0.169809823455605,Hit (Good Payer)
0.365479696,51,0,0.515115449,4200.0,8,0,1,0,0,2163.4848857999996,0,0,0,0,0.2962204097480113,Hit (Good Payer)
0.263071668,43,0,2292.0,5400.0,16,0,1,0,0,12376800.0,0,0,0,0,0.175656883058068,Hit (Good Payer)
0.169886742,37,0,0.744019993,2800.0,6,0,1,0,0,2083.2559804,0,0,0,0,0.2032189609412901,Hit (Good Payer)
0.9999999,50,1,758.0,5400.0,2,6,0,0,0,4093200.0,7,1,1,1,0.9541036071164355,Hit (Defaulter)
0.701732213,31,0,0.735243222,5200.0,8,0,2,0,3,3823.2647544,0,0,0,0,0.49387485403690157,Hit (Good Payer)
0.661935685,54,0,1.048671402,3800.0,15,0,1,0,0,3984.9513276,0,0,0,1,0.5181705339126141,False Alarm
0.085697356,43,0,34.0,5400.0,3,0,0,0,0,183600.0,0,0,0,0,0.09740973328413842,Hit (Good Payer)
0.033371895,56,0,1405.0,5400.0,5,0,2,0,0,7587000.0,0,0,0,0,0.07202776200859166,Hit (Good Payer)
0.955441302,69,0,0.39086971,3000.0,8,0,0,0,0,1172.60913,0,1,0,0,0.38632781007981637,Hit (Good Payer)
0.997500179,38,0,3.367409685,1300.0,11,0,2,0,2,4377.6325905,0,1,0,1,0.6888034946222273,False Alarm
0.0,28,0,0.762697752,1200.0,9,0,1,0,0,915.2373024,0,0,0,0,0.30191925592615204,Hit (Good Payer)
0.281682473,65,0,0.504363002,4583.0,11,0,1,0,1,2311.495638166,0,0,0,0,0.20506731730154987,Hit (Good Payer)
0.003542756,68,0,51.0,5400.0,8,0,0,0,0,275400.0,0,0,0,0,0.06389163347633536,Hit (Good Payer)
0.054989002,46,0,0.50926872,6850.0,7,0,1,0,1,3488.490732,0,0,0,0,0.17630795877005792,Hit (Good Payer)
0.445363866,56,0,0.313315638,18083.0,12,0,2,0,2,5665.686681954,0,0,0,0,0.23974095299658807,Hit (Good Payer)
0.736710548,51,0,0.313151399,14583.0,11,0,2,0,2,4566.686851617,0,0,0,0,0.31936513188688836,Hit (Good Payer)
0.125592823,43,0,0.522616918,11738.0,8,0,3,0,4,6134.477383484,0,0,0,0,0.23183883178899126,Hit (Good Payer)
0.494429353,31,0,0.502474431,3030.0,7,0,1,0,0,1522.49752593,0,0,0,0,0.37016401002528126,Hit (Good Payer)
0.031687043,57,0,0.005186089,9833.0,4,0,0,0,1,50.994813136999994,0,0,0,0,0.08457357162069293,Hit (Good Payer)
0.037520236,44,0,0.220424915,8283.0,4,0,1,0,2,1825.779570945,0,0,0,0,0.11660161769270637,Hit (Good Payer)
0.01529284,65,0,25.0,5400.0,3,0,0,0,0,135000.0,0,0,0,0,0.056400203490321384,Hit (Good Payer)
0.221141116,64,1,2973.0,5400.0,18,0,2,0,0,16054200.0,1,0,0,0,0.3449422057388164,Hit (Good Payer)
0.863813619,31,0,1036.0,5400.0,10,0,0,0,0,5594400.0,0,1,0,1,0.6402767115679133,False Alarm
0.166468263,52,0,0.566370778,9800.0,7,0,1,0,3,5550.433624400001,0,0,0,0,0.20615390243564036,Hit (Good Payer)
0.029322725,47,1,0.259557344,6460.0,16,0,1,0,1,1676.7404422400002,1,0,0,0,0.38126755528993755,Hit (Good Payer)
0.007682192,41,0,0.309139387,6750.0,11,0,1,0,0,2086.69086225,0,0,0,0,0.14853532567237757,Hit (Good Payer)
0.369472836,46,0,0.896763393,3583.0,7,0,1,0,2,3213.103237119,0,0,0,0,0.3424172793398088,Hit (Good Payer)
0.103523841,54,0,0.395445588,13700.0,14,0,2,0,0,5417.6045556,0,0,0,0,0.22819974586653946,Hit (Good Payer)
0.042351696,71,0,0.177282272,10000.0,8,0,1,0,1,1772.82272,0,0,0,0,0.06291008015020473,Hit (Good Payer)
0.064841612,53,0,0.239478872,11666.0,13,0,3,0,1,2793.760520752,0,0,0,0,0.13016577355044745,Hit (Good Payer)
0.038905184,62,0,0.159581512,7550.0,12,0,1,0,0,1204.8404156,0,0,0,0,0.08144931513872962,Hit (Good Payer)
0.832300444,57,0,0.276544691,5000.0,8,0,0,0,1,1382.723455,0,1,0,0,0.45458703241105275,Hit (Good Payer)
0.017732742,50,0,1288.0,5400.0,3,0,1,0,0,6955200.0,0,0,0,0,0.0804240393111262,Hit (Good Payer)
0.117173336,47,0,0.606782294,3862.0,6,0,1,0,1,2343.393219428,0,0,0,0,0.2119252684927924,Hit (Good Payer)
0.22425858,41,0,1.161330049,2435.0,12,0,1,0,2,2827.838669315,0,0,0,0,0.3276227898255839,Hit (Good Payer)
0.058336548,57,0,0.152597403,7083.0,10,0,1,0,2,1080.847405449,0,0,0,0,0.11230582581627918,Hit (Good Payer)
0.276649666,50,1,0.355037939,17000.0,14,0,2,0,5,6035.644963000001,1,0,0,0,0.43421446387878604,Hit (Good Payer)
0.117066443,75,0,0.153568202,11069.0,9,0,2,0,0,1699.8464279379998,0,0,0,0,0.09204119910747485,Hit (Good Payer)
0.08527086,61,0,0.344277437,11908.0,14,0,3,0,0,4099.655719796,0,0,0,0,0.16601355827771858,Hit (Good Payer)
0.094403527,31,0,0.014852899,3500.0,2,0,0,0,0,51.9851465,0,0,0,0,0.14476127732690341,Hit (Good Payer)
0.133997179,42,0,1.148475254,6000.0,9,0,4,0,0,6890.851524000001,0,0,0,0,0.43385846895078667,Hit (Good Payer)
0.017754665,62,0,0.040758023,10500.0,19,0,0,0,0,427.9592415,0,0,0,0,0.13640460585762962,Hit (Good Payer)
0.0,84,0,0.0,5400.0,1,0,0,0,0,0.0,0,0,0,0,0.06044527357055276,Hit (Good Payer)
0.0,43,0,1623.0,5400.0,5,0,2,0,0,8764200.0,0,0,0,0,0.101677657634698,Hit (Good Payer)
0.392508269,67,0,0.351412147,4000.0,6,0,1,0,0,1405.648588,0,0,0,0,0.17722399788052176,Hit (Good Payer)
0.229798138,33,0,0.223351728,3442.0,6,0,0,0,1,768.776647776,0,0,0,0,0.22554035547025614,Hit (Good Payer)
0.542794911,30,0,0.198228426,7450.0,6,0,0,0,1,1476.8017737,0,0,0,0,0.33485598645122344,Hit (Good Payer)
0.051218377,34,0,0.203306226,7500.0,7,0,1,0,2,1524.796695,0,0,0,0,0.12655993471859756,Hit (Good Payer)
0.264210583,41,0,0.502265372,6179.0,12,0,2,0,0,3103.497733588,0,0,0,0,0.28265490283835853,Hit (Good Payer)
0.05055104,47,0,0.946181445,1950.0,5,0,1,0,0,1845.05381775,0,0,0,0,0.15800525934167964,Hit (Good Payer)
0.058185115,63,0,0.224016984,10833.0,7,0,2,0,0,2426.775987672,0,0,0,0,0.0708848919523175,Hit (Good Payer)
0.037448835,53,0,0.153192608,11416.0,8,0,1,0,0,1748.8468129280002,0,0,0,0,0.10117619670512898,Hit (Good Payer)
0.9999999,70,0,1.242782152,2285.0,12,0,4,0,0,2839.75721732,0,1,0,0,0.4786966330992528,Hit (Good Payer)
0.0,29,0,0.0,1150.0,1,0,0,0,0,0.0,0,0,0,0,0.12703361186100587,Hit (Good Payer)
0.045025571,67,0,0.272727273,15883.0,11,0,2,0,0,4331.727277059,0,0,0,0,0.10447815972235058,Hit (Good Payer)
0.888426311,47,0,0.809705043,1050.0,4,0,0,0,2,850.19029515,0,1,0,1,0.5080393286884851,False Alarm
0.9635801,27,0,121.0,5400.0,1,0,0,1,0,653400.0,1,1,0,1,0.8668706986838841,False Alarm
0.773515493,52,0,0.168482859,39000.0,7,0,2,0,2,6570.831501000001,0,1,0,0,0.34946667418395094,Hit (Good Payer)
0.96840316,41,0,0.178364327,5000.0,5,0,0,0,2,891.8216349999999,0,1,0,1,0.5105844114380468,False Alarm
0.35936384,58,0,0.34237966,7000.0,10,0,2,0,0,2396.65762,0,0,0,0,0.2175220891571362,Hit (Good Payer)
0.438001865,60,1,0.305352442,10256.0,12,1,1,0,0,3131.694645152,2,0,0,1,0.7178170779095998,False Alarm
0.9999999,58,0,0.094089974,3400.0,2,0,0,1,1,319.9059116,1,1,1,1,0.8171943986433747,Hit (Defaulter)
0.310745327,46,0,0.279453795,3148.0,7,0,0,0,1,879.72054666,0,0,0,0,0.27390686850508994,Hit (Good Payer)
0.899691978,51,0,0.329139205,10013.0,5,0,1,0,2,3295.670859665,0,1,0,0,0.4257376118905014,Hit (Good Payer)
0.014093623,63,0,0.169115173,8916.0,12,0,1,0,0,1507.830882468,0,0,0,0,0.07933037003426255,Hit (Good Payer)
0.967617316,61,0,0.310597449,7916.0,5,0,1,0,0,2458.689406284,0,1,0,0,0.4045761067518041,Hit (Good Payer)
0.875746657,46,1,0.863988967,5800.0,14,0,1,0,0,5011.1360086,1,1,0,1,0.7540918749995552,False Alarm
0.989415915,25,0,0.102359056,2500.0,9,0,0,5,2,255.89764,5,1,0,1,0.6729711601253059,False Alarm
0.0,54,0,2102.0,5400.0,12,0,1,0,0,11350800.0,0,0,0,0,0.11786202120474852,Hit (Good Payer)
0.0,45,0,0.362776025,5388.0,4,0,1,0,1,1954.6372227,0,0,0,0,0.15593785741116956,Hit (Good Payer)
0.020587098,65,0,0.238823257,4316.0,8,0,1,0,0,1030.761177212,0,0,0,0,0.0772021410240486,Hit (Good Payer)
0.763225256,67,1,0.678526475,11916.0,11,0,3,0,0,8085.3214761,1,1,0,1,0.5181453224077697,False Alarm
0.460778822,56,0,0.447963801,4198.0,9,0,2,0,0,1880.552036598,0,0,0,0,0.2808251691952032,Hit (Good Payer)
0.273460978,46,0,0.340733693,9458.0,14,0,1,0,3,3222.6592683940003,0,0,0,0,0.24024495746002217,Hit (Good Payer)
0.9999999,28,0,0.107784431,500.0,3,0,0,0,2,53.8922155,0,1,0,1,0.591072135857629,False Alarm
0.0,55,1,0.097214161,3445.0,7,0,0,0,0,334.902784645,1,0,0,0,0.3868864894915227,Hit (Good Payer)
1.021535148,43,1,0.207812101,3916.0,7,0,0,0,0,813.792187516,1,1,0,1,0.8046704351043966,False Alarm
0.0,29,0,0.236935867,1683.0,8,0,0,0,0,398.763064161,0,0,0,0,0.2464139796349578,Hit (Good Payer)
0.260601554,41,0,0.064683372,8100.0,12,0,0,0,0,523.9353132,0,0,0,0,0.20727796578032592,Hit (Good Payer)
0.001877513,72,0,0.114310646,4583.0,8,0,1,0,0,523.885690618,0,0,0,0,0.07209678737307473,Hit (Good Payer)
0.010508252,41,0,0.21514282,15333.0,6,0,1,0,2,3298.78485906,0,0,0,0,0.11773702119853363,Hit (Good Payer)
0.191864345,59,0,0.719194007,3870.0,14,0,1,0,0,2783.28080709,0,0,0,0,0.21992059184291396,Hit (Good Payer)
0.53152702,46,0,0.495539981,6277.0,18,0,0,0,1,3110.504460737,0,0,0,0,0.44639388513330397,Hit (Good Payer)
0.121383581,69,0,0.01211903,8333.0,4,0,0,0,0,100.98787699,0,0,0,0,0.11107763984751515,Hit (Good Payer)
0.604342237,39,0,0.386888973,7916.0,9,0,2,0,3,3062.613110268,0,0,0,0,0.3734194752963889,Hit (Good Payer)
0.9999999,24,0,0.0,0.0,1,0,0,0,0,0.0,0,1,0,0,0.45184483353977134,Hit (Good Payer)
0.45536023,65,0,0.804507145,5457.0,15,0,2,0,0,4390.1954902649995,0,0,0,0,0.3167492602683617,Hit (Good Payer)
0.112099583,44,0,1847.0,0.0,7,0,2,0,3,0.0,0,0,0,0,0.14747079679265643,Hit (Good Payer)
